title,soldPrice,link
Raspberry Pi 4 8GB RAM Computer Essentials Kit,165.5,https://www.ebay.com/itm/285054611236?hash=item425e942f24%3Ag%3Ai8MAAOSwk2Njg9lU&amdata=enc%3AAQAHAAAAoIB9ZNdyefw6Kpqebx67BIz4Yj8%2BhW%2FGXpG0ys%2BPWtq92q42CsnCfXVhxifdEGF%2FQ55%2FpGq8isqLdVJPl9kh1I8VhCu9q4cRXaQuG6msPFOI5orAIH9O%2F79EQ0N7nucQHGYk9p8dyMJgx21jph%2FdTJvl0N3TUKQUowq5o7M3ga11HQ4YOeQDcUnfLpgU7aXGMD1%2BQOP9ljctDcOcebBkaCg%3D%7Ctkp%3ABk9SR97CwZ6iYQ&LH_Auction=1
canakit raspberry pi 4 starter kit 4gb,167.5,https://www.ebay.com/itm/155282462961?hash=item24278e58f1%3Ag%3AJUoAAOSway5jhnO%7E&amdata=enc%3AAQAHAAAAoIoP5BkCblnkufQpjAKPd2%2B0MD135Vob7F2iAcupb6rB0FFs4Z8Lij%2Fq7YEO6mqGP%2BdsDBAszKxbF81TzaGy6tVO37c%2FcaPjQ6qgidV9Ek7Hqlrk0zrB%2Fji7VAqHpfPEg6t%2BsuwgaqLqEJ49ue5JdFMQeXVxpdPyGaevAk40lUv2anNGtswi5ROqzEDom7I39PUJeSV6gFUF7pLOYdjK%2BKk%3D%7Ctkp%3ABk9SR97CwZ6iYQ&LH_Auction=1
"CanaKit Raspberry Pi 4 Complete Starter Kit 32 GB, Black Case, Power Supply 4GB",116.17,https://www.ebay.com/itm/325440466412?hash=item4bc5c36dec%3Ag%3AdMIAAOSwKupjgtJU&amdata=enc%3AAQAHAAAAoJILruELcpeyM%2By0E5w8TjuKcT2AU%2BCPevAlgDdyfRahL14bWSSeAWZbidxVfV4J4eFMm6QttraTeHIN0MrZCR5sRcBuoFO354kZ8dcUfIuZb5%2FmO8Xg0Sa13StuuBXaAtGTpPciLcxhqXYOjD2CvaYxvyP7BgplmrpJ3QKCemiI0MoSwwyVRrO1k3aOpQp19vrAYlVvB60jl9hl4GA4lxQ%3D%7Ctkp%3ABk9SR97CwZ6iYQ&LH_Auction=1
Raspberry Pi 4 Model B 2GB RAM Computer Brand New Sealed,117.5,https://www.ebay.com/itm/165799977488?hash=item269a72e210%3Ag%3A0JgAAOSwrphjatWE&amdata=enc%3AAQAHAAAAoMoIlsw7T%2BDe7I0R%2BWorNL1FBQ%2BzfFOQFXWv024Eag0mQACBW6%2FN%2BzHYidvPQ9%2B%2Bzu15Gr0cCSb5baAOC3dh9X864v%2FmITVwM%2BvKscAjP6N9VrHb81g8NCxPwOwTnLCks9GbMKnVLINLbys%2F%2FvyrKMQf8MNrX8gaDwmC8Furg1qfhObnk74ba1ake0uLO6fxYusbrTT29OmKysXJU1SrgS4%3D%7Ctkp%3ABk9SR97CwZ6iYQ&LH_Auction=1
" New Raspberry Pi 4 Model B 4GB RAM computer board, free Kit, shipping small 🎁",199.99,https://www.ebay.com/itm/234804514235?epid=25038989444&hash=item36ab708dbb%3Ag%3AbgsAAOSwcvdjDnwm&amdata=enc%3AAQAHAAAAoAEylO5DyyoCD3FBRDEipRytXtJWHXiujMmb1qoeZc0A5x8BCHJOS23fwCax%2Bb0cVQnQTo2OqLzFvxBvw9okRX4ztmgakiAOUv6MfgEP6dTkIMbJf2JW3Rcs597TzbtmTCqYdzefz5oelWRvapmEhMFHYz9bHcbxOZl6AaSXD0Rz3l%2Fo7FIcyXZWb2lLJDCDaKhA1CPD1dV5XMrmdjjbBG0%3D%7Ctkp%3ABk9SR97CwZ6iYQ&LH_Auction=1
Canakit Raspberry Pi 4 complete starter kit 4gb ram 2X32GB SD Card,182.5,https://www.ebay.com/itm/175506422989?hash=item28dcff7ccd%3Ag%3Ah2oAAOSwadRjgl8S&amdata=enc%3AAQAHAAAAoGJJk8OspU3Y7PTPddOpa%2FEJ7dfOXXo7KolqsXIC8qnBNC%2B6HofjaRQTsK45KqMkpyc6BtXCc%2BDDlXW7n9d%2BV1pvP9eVElYvaAJvGhFKqrca1T0Ju%2BHLOuV%2Bp8J1SgkFPGaVKk3dvT34wW88yGECDFQUywFNEHTPvtSvoq%2F9GNZRgjikTsngtiIM87kANatXvkyJaqixmXr9IgksxPcCLRg%3D%7Ctkp%3ABk9SR97CwZ6iYQ&LH_Auction=1
canakit raspberry pi 4 starter kit 4gb with power switch and more,120.0,https://www.ebay.com/itm/115625197244?hash=item1aebcc7ebc%3Ag%3AFMsAAOSw7mpjimIK&amdata=enc%3AAQAHAAAAoKNB69kkkJqetLkDgnW%2BYxrUxKOUqpB8D%2F04uYnWuTdjqOsLK6o0nX8u9s9tLqYwHukJW0FlcrmDohmiiet%2BUzfpuZ1vWiSHVKNZJTTSG%2FGT5nM2qXuussSMPUEf3%2Brlz2Pqrt%2F5I54LOYGC3IVpGnCpTCDFI12FlecqMzDJRboebxsJqPtoUtMjH%2FmteavFLqdma1qO41SSWHXxLsHbAD0%3D%7Ctkp%3ABk9SR97CwZ6iYQ&LH_Auction=1
Raspberry PI 4 Model B 8GB Ram + 3 mSD Starter Kit Keyboard Mouse Case VGC,179.75,https://www.ebay.com/itm/204165622042?hash=item2f8938291a%3Ag%3AfY0AAOSwi25jg1YJ&amdata=enc%3AAQAHAAAAoJa2IpuW%2BvyqbKTZNMMu5i2FAI1WDC75x7uv6cfjJcuFRgrrWOBOzWh7CSuECv%2B3NerlrCh%2FBK3OOr5m6UrkZ6a6zvlAU%2B6CtSLAvbBN55zt8srXo7b9v5YkiiYXOHvUqhyJGFs%2F73LKENrDOO4k6Eiqg%2BuQ1XecSlMkxSVb%2BZaCA1WqBHWo3CgAFP6IA6MfSHnVotfPFosPC%2Fny2nWBcQc%3D%7Ctkp%3ABk9SR97CwZ6iYQ&LH_Auction=1
"Raspberry Pi 4,  4b, 4gb KIT, With Power Supply, sd card, HDMI Cable and case.",175.0,https://www.ebay.com/itm/334643402999?hash=item4dea4d18f7%3Ag%3AaOcAAOSw5D5jgp7g&amdata=enc%3AAQAHAAAAoPJDaPxenfg1XOxgx%2B7%2FQVsayR68SG4mY4%2B5VAYQvG3TkFSsczWLQxIh7pHO%2FG3ZVls0PKpV95qd1tDUuvmwGMYPQD2I2sSJkdMOh3mMXlN3652ebUC4o2iOhEuuLKjnzkOezmoXad7W9d5ogvipr%2BW8F9jImn2bNPUwEz2W3Xc6mbuMQyFW%2FhjYB7VE3NhTsUMlB%2F4PghM7ILjcElq8qIg%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
Authentic Raspberry Pi 4 Model B 4GB Starter Kit,100.0,https://www.ebay.com/itm/364064298596?hash=item54c3ec5664%3Ag%3AmVEAAOSwla5jhmz3&amdata=enc%3AAQAHAAAAoEHWCD7EMyoz%2BUViSOIe287zRyx5j5rNpn3wuJh8TkMKZNDcD9kc6RCwQ%2FwrOwZt1vPQ3Xae7BUf0BXwN5TJ9zooAD3OockYa96ItioS8UUVT7MVJiYopSZxsO1mOe%2FHMfW4y6jzulH5XQZzCniJmQTybwCrBE%2BfrtPGuQLYOxOlOfnRqFdKjy%2FNY2x1aOjmp%2B82pKxRCpgb28H3aAHgDJw%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
Canakit Raspberry Pi 4 complete starter kit 4gb ram 128GB SD Card,150.0,https://www.ebay.com/itm/404022172495?hash=item5e11991b4f%3Ag%3AmPkAAOSwiF1jK6LW&amdata=enc%3AAQAHAAAAoKUdcgxOunTgFCq%2BONPSumCtXSSwCuMP4Mm1FJWNN1IKV5g81XKDKOYMZqUr7UEPk49kDfato7OgF9NW%2FkGtgUc4CPTruiuiAAUqrEkA%2BaWh%2B%2BRKFRE46YiCRJHiFdmHBvM8HTtNqW1%2Bd%2FHIDE5EhFv9lttIXmz43SPboUdP82ryYj%2B28%2BnzX12B77Gp4D5H2RikzyAFOUPBKsbd3%2BLNVrA%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
Canakit Raspberry PI 4 Starter Kit 4GB,148.5,https://www.ebay.com/itm/394346027445?hash=item5bd0dad9b5%3Ag%3AIxwAAOSwuhNjfQbi&amdata=enc%3AAQAHAAAAoIsOW1waAp6IaD%2F4ano3B6cODg4zBgYPi64FxQtvgd6jv6%2BFcQLlMiy3ogtdJLdsGlPWz1%2BgnJ3x%2FT%2B9J769W6mFbkSTvMnpOJ57ksp%2FK5sy1TPLRAPW4Wxawao%2FXRJerYLx%2FzXH5SONYtzAq4twVtHJ1lu5cTr1tBJV676M9iyn4pFKNyz7ixqWGU%2FnwYlPNuv0uH5%2BB7hm07BjkLk660Q%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
Canakit Raspberry PI 4 Starter Kit 4GB,160.5,https://www.ebay.com/itm/195487311302?hash=item2d83f3a5c6%3Ag%3AzXcAAOSwncxjc7cG&amdata=enc%3AAQAHAAAAoHXVUFy8xYYEznPcJDkuyUmq7Gk1ZY%2FuQqR%2Fwf2Bk8XzmcFsnSqUKJxIOBmefnqFP4Wk2aeNhX4isrcCNtAcWENAO%2BuIvcZTkTTCbaiAIyeis7RUIwUCgywnjRkiepv4kZtbFiX3XJi2Y0YoH1a6hk6BlErhSjw9rAvwbL6E6p8rub2cyEf5fZXHwanEK84FnzbR2%2BOoRcXYUvTDfvTxXxg%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
CanaKit Raspberry Pi 4 Model B 8GB Basic Starter Kit with Fan (8GB RAM),117.5,https://www.ebay.com/itm/175502278320?hash=item28dcc03eb0%3Ag%3A1oYAAOSwhM9jfp0G&amdata=enc%3AAQAHAAAAoJFJ7tllP4c4eZeHAzHnCWVEcY5DDlIpSund9s%2FM6NQcIepaMiWqusHMkaw6Zm4GU3r274OpZ7yG4Zms464Q82dGGcS%2FUsgN%2F07x1mcduXw0GwurH6xH%2B%2FGaQTqX%2FvZJc1wohQ83xPHyKJiMY6klaJEBdDKFkCDePaMOFPcITB%2FLvgWCSEVw7nWK55pLwt%2B4MyRjX3GiLGsU0UbbMKeErxQ%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
Canakit Raspberry PI 4 Starter Kit,80.6,https://www.ebay.com/itm/125622821008?hash=item1d3fb42090%3Ag%3AyYIAAOSwxhtjevBW&amdata=enc%3AAQAHAAAAoK1KEy%2B%2FdnvBZPyPr4daZXlWSBY5xYAQ5Xou3i6S5wA6692jw4N1aKBY5wG2YW7sdV87OgkPMHItvOQUNGUu%2BznWI%2F7m4y5hv%2BtOTP0CchuhyiD2odAqIoNU%2FILUMoRM5ixC1qAKBxu3%2BSHrRy6LRIr1GhYO5gMTlUBceB0D%2FASuyZ4rLYi7lfeWLHKGFHTk%2BRcaNDg2X0sLOVEktGfqC40%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
1x Raspberry Pi 4B Starter Kit 1gb,80.0,https://www.ebay.com/itm/314247987835?epid=21033848964&hash=item492aa3c27b%3Ag%3AlJ8AAOSwDDJjgnIx&amdata=enc%3AAQAHAAAAoE3yiqlIY%2FO5LcVQ1A%2F7pIb5q7EDkwQnM8XpcVspAcIx3Jv1Xee1eJuznC1kfMCJxI19xIkvgCqY9NHovLvwKBxJ18EaOUyu%2B5ukpaZc0StnLktSlLxagb7LED0ADLk57f43odjWr9SK8E6RQqHHdXW0Ww38LSCcEu0AZSALI5evTPASI86QrL6CODidNEHzRVKufSwdNEBAYk6Yvlgc02M%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
1x Raspberry Pi 4B Starter Kit 1gb,80.0,https://www.ebay.com/itm/314247989155?epid=21033848964&hash=item492aa3c7a3%3Ag%3AlJ8AAOSwDDJjgnIx&amdata=enc%3AAQAHAAAAoBBqllV4G3vt0sG34C3ROihLx2WYEzmVPK4AeHLN%2F2giq0ON5%2BOzOxQAFdOcr3bh2ZFixZ0%2FVo9HOyodYKdfs9xTcbYH0PptYTZfzArIVzjy9DEdYx%2BTxHglMmfGFprqkyiPzTOWzg1i2rOmWO4bsde%2F6en3X68%2BO%2FzD1BGPtYPsFFr2YzhG2ruqPJuZQN4mm7Vk5FMTl7GUmJJBdN0Bh4A%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
"Raspberry Pi 4 B 2GB kit w/ RetroFlag case, official AC adapter, Micro HDMI kit",105.0,https://www.ebay.com/itm/265988595629?epid=14034410732&hash=item3dee27dfad%3Ag%3AY4wAAOSwu6JjcRnd&amdata=enc%3AAQAHAAAAoJJaGt9cE42ELyThd4ebxLL%2BXGj0obvNklXuD8UBwBOTcOgY%2F1sJQOkhWB9PrV6colF4IiBS4j0puMOWUo02CMrurq0vZVc1WgrL1rMi4xTUeCouc4WQQ5Lzk98sVHbz3OyX6bpvUQAq9b46lxu3RkrJCZGBDLU9VpzRYsCinVX4Kz7S8seiLZRLlwhtZIWd1wgefrNJKsdrb3jwSbA25W8%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 4gb Basic Starter Kit W Fan RAM Computer Component,158.5,https://www.ebay.com/itm/334640893488?epid=9034756004&hash=item4dea26ce30%3Ag%3AaaAAAOSwlQtjgB9-&amdata=enc%3AAQAHAAAAoNNMUvbxieWLbHFPNEaVOdCmr3QXkPGH%2B395t3UnDaKLT4x7DpBokEaG8bwEMBrYLSi1it9IRaJqf00ugacHCa5XE1JInjF2vPaRVgaLBeY5DgmwpILiGzo6ePe24GrvmlL%2Fwvb9NBPYuQUzFlW1IdtGx%2BYrb7g5d3cnqOQ%2FyEdrIuA9UylCClDJVScwcT9WYnrCz74VcUIDclJ9qo6L7Po%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
1x Raspberry Pi 4B Starter Kit 1gb,81.0,https://www.ebay.com/itm/314247988924?epid=21033848964&hash=item492aa3c6bc%3Ag%3AlJ8AAOSwDDJjgnIx&amdata=enc%3AAQAHAAAAoEUZ6%2BJ%2BKBWY%2F3n6QiNWS13h%2B7vxtSNKKFVPBagzcPWKX7x8sFnr%2BkAT6IFcO3KjkekL%2BA3jlNn%2BrF3Jrl5SCqn9FF47QviMGNxKb%2BoFpK%2BK7eQ4WZhZUkamt%2FhZf07MYR2D7F%2FAxwU92VcdDP3JvaFg0SMMX58t8M8eke%2Fit9%2B%2BS1hoSzgTERE35E5Qhz4YiGwqn9FIbS5kVRSAf1ji76s%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
 New computer board Raspberry Pi 4 Model B 4GB RAm Free 10 item kit & shipping ,155.99,https://www.ebay.com/itm/234791075559?hash=item36aaa37ee7%3Ag%3A7z4AAOSwuaJi-tlR&amdata=enc%3AAQAHAAAAoPeiElhPwwnRpmW%2BiWG9QKFInBWct9ilKTRXnyq6cn7VVzW%2Be6t9lvDtmE4ENI72mUpfCRKHrhcF1vQQtPqJnH2mvIrf2dNsantW%2BVri7jocBtPFGgftGGZKI6yljNdhioX18xRvlpDnKf4J%2F7u574%2BAUGQIy9VbnGOp8Q5rOBfSMM6BPQe2%2BIF3xtgWAlzoYyyKEPtW1duXpZu9c40965w%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
1x Raspberry Pi 4B Starter Kit 1gb,80.0,https://www.ebay.com/itm/314247989571?hash=item492aa3c943%3Ag%3AlJ8AAOSwDDJjgnIx&amdata=enc%3AAQAHAAAAoPpLGGqr5NcAqCSvW1rCjo4rQ4n3yHemaQEMUWfmw6iRoT45FXyf9kNeokYnIvfZnWkjOz3UnvIBV9YCO27WmH2Lna0HBN2GB9%2FglnyCTP1vs5RoS5jbZ2VaEeLPR%2B%2B2mLKgyqR%2FeEah7i2%2BUGHYEkQZBRagFMV4PmO8Ug0PFcumS90Or76eC7vemuSoQWbfmpB1wpcUTOr0rukggmhWcwY%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
1x Raspberry Pi 4B Starter Kit 1gb,80.0,https://www.ebay.com/itm/314247982972?hash=item492aa3af7c%3Ag%3AlJ8AAOSwDDJjgnIx&amdata=enc%3AAQAHAAAAoB6w%2Byu5aDJOeA%2Fvz2xXuHRk9rR8O8tUVsmqWDOz%2BFaekypuBIvWPyEJLGBrhvRtohXXhrnL4TdXnUQZfFPFNpoYt1wjQdkQsGi80FXwHClYmcApYsRfLGOiiGdcPXPjx0C2yUbzs7rbnbIrac9LEVOmfGwLWWv5Bld777Nilaw3xrwYZ0JcArwzZKTWoaRrofnDNg5n%2FPXni5rx5KC%2Bl7k%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
Raspberry pi 4 2gb x2 Kit Many Extras,162.75,https://www.ebay.com/itm/204159337190?hash=item2f88d842e6%3Ag%3AKkIAAOSwmh5jenCO&amdata=enc%3AAQAHAAAAoDtNlHuRyo2nX2WawpFgLopxTgR4CRLy6CHr4X6eHUmkOqg5pRL7BPVPQX1SxpB%2F0ypLXnYUtDnricRaUpx4KKTk%2Fv6skinzxJ5HOs2S7MtFGN93I219Xi1ewQOxBWcM%2B28dwxc4fYGdPfoUuI6Jaoe9%2BS73j239Vt3d5d9aI1QvaOjzB3FyMtVkFQ9Vk6qzCcuFDQ0z0%2BUzTWd0DFWe9gM%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
"Free 10 item kit & shipping. 1x new Raspberry Pi 4 Model B 4GB RAM, ALL IN ONE ",149.99,https://www.ebay.com/itm/234790741583?epid=21033524926&hash=item36aa9e664f%3Ag%3AjXQAAOSwNmljIkCH&amdata=enc%3AAQAHAAAAoOjC1k8VTq%2FAXD2COlxMRMWTjjqYFDf7zZTPWKpVu8141kmFYqSvdFTvQfaYTwJzTU9cl99wnCZ2AsMPw211C%2FOc%2BMBZqQ%2Bhn0TR2IPqjZOr1oaSjF3mBshfRqTtoq12AzMWcCUSTfBgSuX%2FPudbXo3uoWpfZtTWSgmQMIPq6qyKII6vqL69%2Fg1J6uJVT%2BEqemXAG0rY%2FWnwyi1gXcNTvNo%3D%7Ctkp%3ABk9SR-DCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 8gb Kit,162.5,https://www.ebay.com/itm/204159204237?hash=item2f88d63b8d%3Ag%3A-c0AAOSw6SxjekYU&amdata=enc%3AAQAHAAAAoPApTowYGPPyFMlFM4c2iDx66U95c3k2CFFaYoDQwhznaq4ESoTKKrdtY1Dn%2Bhng%2B7TpRgbl4F9hfAhUNzvTHV85xjY%2FnPGF8SJZPchJo%2FoJjfrCWVo8ueffxdOHWtWTvjdsJoTX71MSidg4G4ttDfblOChvaWdMACJDLBPh%2FpUCMdSzpF1ljQiyPCWcgXsjp14Uw145wSU3DLm9JhHUmSs%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
"Raspberry Pi 400 Kit (microSD, Broadcom BCM2711, 1.80 GHz, 4GB) With EXTRAS.",160.0,https://www.ebay.com/itm/295349301619?epid=4042452699&hash=item44c430b173%3Ag%3AsmIAAOSwKWJjeEq7&amdata=enc%3AAQAHAAAAoEWS2lxb0SfU8MMNTaFnuprai0jyiDRwdhDTZULExuMipmNHpB%2BKaszOE5no8JN18q7WbFZBDzXrHY1ojeYe9v%2FQ8%2FqJGlJIr%2FF8NaTkdknfUMlFaM7dmqWNhy56ICNTMGpX07JtGb1z11vP20DPGFUanXhrRccErrBijX5ZZtd%2BDl4X2a0PvIVvOpFwh7O%2FGjvY8z7WkRCTeeig0fK1ge0%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Canakit Raspberry PI 4 Starter Kit 4GB,92.0,https://www.ebay.com/itm/225253094725?hash=item3472217545%3Ag%3ArwgAAOSwf-pjc-Ia&amdata=enc%3AAQAHAAAAoHxhUZ4q%2B1g%2BL%2FNlKVZ56ABpUxpp%2BNPkeqV%2FFChNWi1L3avBmARsL438CacvcM7vLWXpIXcfxD9QX0e8H1ptfOX3rqXKhhKQ4ut6v6pKBjQfRKWGxb5Wx3nH8EkDLYM%2FdUDnPSve4UqNIi0lvPOAYIeybyqYZPBTRbZ%2B1CtUnuFE04mO2qs81luoHegJuWl7nW4NLhxSAqh8kVQfecxsOuo%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 4gb Basic Starter Kit W Fan RAM Computer Component,155.0,https://www.ebay.com/itm/334635223777?epid=9034756004&hash=item4de9d04ae1%3Ag%3ArIoAAOSw1lZjc5RX&amdata=enc%3AAQAHAAAAoBmW5gf8%2FgfP%2BKohLeLT9I9kNNxGdvQn1qx6nTDFHVUFF%2FTNP8xbQPZnjlAspwc2SUrMDVeVWllJ7Y%2BbQoDQ89DSekvRZ88K3a6sPT%2Fhp9N7fWHocf6DaUsykDl3MfpLwJuOB58EpAoEKrKIfWKe2fYGb0e1ujQnW%2BXX2gaFj3jNmDR%2BXBFs%2FVCUqGPOlKDXLrp8vrkNI2w%2BCE7FhxRv74w%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
"Raspberry Pi 4 4GB Starter Kit - 32GB Edition, Raspberry Pi 4 Case Aluminum Case",117.5,https://www.ebay.com/itm/385243597354?hash=item59b24eca2a%3Ag%3Ar9sAAOSwmehjeWoJ&amdata=enc%3AAQAHAAAAoF7IfmKsFcJWmaHirDMR30JO8qBxR7HWCEPgYZJmeUNiiVet3vP1o8MjFId9JK0PEo0eEyF85Ir0M7vYaJl4wEfgXNP5nEbrbH602%2FfORpIGBlR2OF5mVQbEmENOHlaPfU6aR6uAOWy8As8t0GQfJsRnoAn53QQYHkynSnBKIqpwHLT3Wli94%2FOJc%2FuDztMax%2BWlqdyI1F%2F0B4u6h53gANM%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
LABISTS Raspberry Pi 4 8GB RAM KIT,150.0,https://www.ebay.com/itm/225257555596?epid=28052494646&hash=item347265868c%3Ag%3ArYMAAOSwQZJjdsEt&amdata=enc%3AAQAHAAAAoHhiiB4HTJfvkSqsTll24BprmCdIeuetzj5vKKvhWqQquosb0vjp9vuF%2BM5Ed387zo3xXWJHEwk6Ms2u0t3acZdz1%2FyCt0axs0sFNx7sgcCFFuCzr%2BDamxg%2BB19o8kbMON5GdccJ3b0w5gNtiI%2BGKvkkRXQyWX3eDapyF6CsLH2shN8pKy8TkWW63MsqJY7v5Nahhto4k26aNZLGiFGMACQ%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
NEW  Raspberry Pi 4 Model B 4GB RAM free 10 items kit & shipping ALL IN ONE ,168.0,https://www.ebay.com/itm/234785892033?hash=item36aa5466c1%3Ag%3ArVIAAOSwOT9i2yQ4&amdata=enc%3AAQAHAAAAoBxnsTrmfJyOtBoMxjqAssVcWx273IiXZRjpUnLrMqWGBvvajMOigKwoyOOD3%2BBUCkNqYe%2FTm4q5gzbd7To10XnkbBTTYREH7i5bBOe%2FsZroqOa8NTreO0uoUwhbz5XDS0LupJ533g6cP%2BvSLJjn8zJaKQAKjlRimAddY8%2B2JGtaadq%2B%2BEa0Vl3I%2BOcGz5VIKJK9BGmI%2BCkPW9HOl1Kb5lE%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 4gb Basic Starter Kit W Fan RAM Computer Component,125.0,https://www.ebay.com/itm/334631994220?epid=9034756004&hash=item4de99f036c%3Ag%3AZPkAAOSwL1Fjb7Td&amdata=enc%3AAQAHAAAAoJe3%2B40ottPfZ2IMqRTaNsNS7RM2mBDlAPgJxKbwL34fMjPKqBcTAN4vZWs%2BRIWYWfVfyXuNN19hO9aTYpNZNWLsFvlN25pYmesdokBgTimbvfS2Nj53JVSP8uFgXozP8yrHvCgCOXe1ipq%2Fuztcw%2FeObSpAbMw%2BKudIe%2FY4%2B3r08eojS0DcKp4QUZGQzzJEt2MO0V8ipXirDkq%2FF%2FMGZv4%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Raspberry Pi 4 Model B 4GB RAm computer moduleboard Free 10 item kit & shipping ,101.0,https://www.ebay.com/itm/234784023589?hash=item36aa37e425%3Ag%3ADmoAAOSwRThjXEdg&amdata=enc%3AAQAHAAAAoPyO6eIslDIAYeaCxKF85Smypa2nojdm8ca08PTLhrRmwSyq86ePetnbvhbarsr6CHB0ny1QbW2es%2F7zrlHCwpsdh3VwgEDjAejExb0NqScWcfXTugKEXw3thp7xBLepacSuXHVGah%2BJZ6Lidqq5LaFnL5t0BCEwumz2I6NU5F4x09z9rwVUj4m7X2hC5ztLbulpnMUlvXJZrAQpHxMQPWM%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Canakit Raspberry PI 4 Starter Kit 4GB,146.4,https://www.ebay.com/itm/195473838374?hash=item2d83261126%3Ag%3AzXcAAOSwncxjc7cG&amdata=enc%3AAQAHAAAAoC4rPNQzEyLLPT9UpMveuRto9eRLh36M0DN%2FvIPj7F2P7oz37xqmOIaHjprK09tPqsPrDDU3D7kCObPMkqkzjyIFHVyCLrQJDqKrkT2H5cNkBd2K6xFhwKzyY9I174FnwJEK1es4zJiQdjAN4neODFYfwv8SPD0dseRMwEZkDpdYbeFU5%2FoZ4FAdTE6nNPs6ENCTDoANd0ENwzahCEHUMuI%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Lot of 3 Raspberry Pi 4 2GB kits,212.5,https://www.ebay.com/itm/165786311661?epid=14034410732&hash=item2699a25bed%3Ag%3Avl0AAOSwZH1jeF9Q&amdata=enc%3AAQAHAAAAoCu%2B7nck1VAsGAXDZRTq6U9duakC2h%2BRDM%2F3wI5munFVO86hVydXOS9dbZDsm%2FLwpfcOdgEZj%2FxhEvJnxdVm5GmNvhyn9jhDU4C3pIxlyNSHLDHp7XZgfpCBRPceZwwHQUMpPLzQhlDfysKjWvLbCaJ%2BRfOkTApvxdfNtgqlAWWRI4RjZxLK%2B%2F4yXnEJQtjVIgPQs1J4UbiQUJVcQCMrOFU%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Raspberry Pi 4B 2GB Kit with Aluminum Case BRAND NEW/Open Box,117.49,https://www.ebay.com/itm/255828226743?epid=14034410732&hash=item3b908cf2b7%3Ag%3AA-gAAOSwhrpjcX%7EW&amdata=enc%3AAQAHAAAAoAdGBYca5nL25bkgBImUWrLYMT1V%2BKEms0nmvrHaQxbgi0qgPvMnGeVefnY6Kq7jmJYEErfUbJMeVWu69C8xGmSmbLwl3qmVAxipPpr0oxiZaoYWJZCM%2FNSgMd4Ov98tc5AnZuKe7BIe4ofGm0nIqoaBC71ThcEw0ef0zXSFRaQ%2BHSHGh3X9PIxhqHqJT8XxJY1TLOSBQ6UGGVBQfRL4Ufg%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
Canakit Raspberry Pi 4 complete starter kit 4gb ram 128GB SD Card,150.0,https://www.ebay.com/itm/404007760246?hash=item5e10bd3176%3Ag%3AmPkAAOSwiF1jK6LW&amdata=enc%3AAQAHAAAAoGDrSw%2BbggPomfvpT6Zmn5oeyMO1YE508ajuU6f8gubUKZ9StHo8n3E5Y9uhrpheJ3X%2BTI60B9VWPb1qljaL7fCTgxkOE5AXavU8p%2Bi2WkxDwsBpGhUGYVO6k%2BPxfPnF4X9%2F9%2B3Sm%2FQpIxdE95TSqKG4MgvrUIPa250L1zH5DKvUQBZ2hWKlSFPq%2FRFbuLRSg5K4aKpU27%2BiKJg88I6cAvA%3D%7Ctkp%3ABk9SR-LCwZ6iYQ&LH_Auction=1
